Trinity_ID	GO_ID	GOslim	Biological_process
TRINITY_DN4632_c0_g1_i7	GO:0034340	stress response	P
TRINITY_DN11457_c0_g1_i1	GO:0034341	stress response	P
TRINITY_DN1051_c1_g1_i1	GO:0034341	stress response	P
TRINITY_DN1051_c1_g1_i2	GO:0034341	stress response	P
TRINITY_DN19989_c0_g1_i1	GO:0034405	stress response	P
TRINITY_DN2374_c0_g2_i1	GO:0034599	stress response	P
TRINITY_DN11859_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN11859_c0_g1_i4	GO:0034599	stress response	P
TRINITY_DN11859_c0_g1_i6	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i10	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i11	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i13	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i14	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i17	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i18	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i20	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN12631_c0_g1_i5	GO:0034599	stress response	P
TRINITY_DN13032_c0_g1_i10	GO:0034599	stress response	P
TRINITY_DN13032_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN13032_c0_g1_i4	GO:0034599	stress response	P
TRINITY_DN13032_c0_g1_i9	GO:0034599	stress response	P
TRINITY_DN15493_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN15493_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN15493_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN16609_c0_g1_i4	GO:0034599	stress response	P
TRINITY_DN16609_c0_g1_i6	GO:0034599	stress response	P
TRINITY_DN19696_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN19696_c0_g1_i4	GO:0034599	stress response	P
TRINITY_DN19696_c1_g1_i1	GO:0034599	stress response	P
TRINITY_DN21144_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN21144_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN28067_c13_g1_i1	GO:0034599	stress response	P
TRINITY_DN9870_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN9870_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN11859_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN11859_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN11859_c1_g1_i1	GO:0034599	stress response	P
TRINITY_DN20675_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN20675_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN19927_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN28487_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN8096_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN8855_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN1824_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN4388_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN4388_c0_g1_i4	GO:0034599	stress response	P
TRINITY_DN13013_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN1190_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN21572_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN4706_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN4706_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN4706_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN4706_c0_g1_i4	GO:0034599	stress response	P
TRINITY_DN4026_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN4026_c0_g1_i6	GO:0034599	stress response	P
TRINITY_DN2531_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN2973_c1_g2_i6	GO:0034599	stress response	P
TRINITY_DN13080_c1_g1_i1	GO:0034599	stress response	P
TRINITY_DN28075_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN19497_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN720_c0_g1_i4	GO:0034599	stress response	P
TRINITY_DN2380_c0_g2_i2	GO:0034599	stress response	P
TRINITY_DN2380_c0_g2_i3	GO:0034599	stress response	P
TRINITY_DN2380_c0_g2_i4	GO:0034599	stress response	P
TRINITY_DN722_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN25285_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN4388_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN20675_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN2973_c1_g2_i4	GO:0034599	stress response	P
TRINITY_DN4177_c0_g1_i4	GO:0034599	stress response	P
TRINITY_DN16928_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN2973_c1_g2_i1	GO:0034599	stress response	P
TRINITY_DN2973_c1_g2_i3	GO:0034599	stress response	P
TRINITY_DN2973_c1_g2_i5	GO:0034599	stress response	P
TRINITY_DN2973_c1_g2_i7	GO:0034599	stress response	P
TRINITY_DN4177_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN4177_c0_g1_i3	GO:0034599	stress response	P
TRINITY_DN7285_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN2152_c1_g1_i1	GO:0034599	stress response	P
TRINITY_DN24579_c1_g1_i1	GO:0034599	stress response	P
TRINITY_DN138_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN4342_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN14173_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN23914_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN2974_c2_g1_i1	GO:0034599	stress response	P
TRINITY_DN7228_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN26814_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN26814_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN5352_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN3490_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN1255_c0_g1_i1	GO:0034599	stress response	P
TRINITY_DN16609_c0_g1_i2	GO:0034599	stress response	P
TRINITY_DN5401_c0_g1_i3	GO:0034605	stress response	P
TRINITY_DN4337_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN1154_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN10181_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN11787_c0_g1_i3	GO:0034605	stress response	P
TRINITY_DN11787_c0_g1_i4	GO:0034605	stress response	P
TRINITY_DN11787_c0_g1_i7	GO:0034605	stress response	P
TRINITY_DN3392_c1_g2_i1	GO:0034605	stress response	P
TRINITY_DN3392_c1_g2_i2	GO:0034605	stress response	P
TRINITY_DN3392_c1_g4_i1	GO:0034605	stress response	P
TRINITY_DN3392_c1_g5_i2	GO:0034605	stress response	P
TRINITY_DN3392_c1_g5_i4	GO:0034605	stress response	P
TRINITY_DN6093_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN6093_c0_g1_i2	GO:0034605	stress response	P
TRINITY_DN9497_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN9497_c0_g1_i2	GO:0034605	stress response	P
TRINITY_DN9497_c0_g2_i1	GO:0034605	stress response	P
TRINITY_DN27453_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN28491_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN28858_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN9202_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN7391_c0_g1_i2	GO:0034605	stress response	P
TRINITY_DN7391_c0_g1_i3	GO:0034605	stress response	P
TRINITY_DN11787_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN11787_c0_g1_i6	GO:0034605	stress response	P
TRINITY_DN11787_c0_g1_i9	GO:0034605	stress response	P
TRINITY_DN3392_c1_g1_i1	GO:0034605	stress response	P
TRINITY_DN3392_c1_g5_i3	GO:0034605	stress response	P
TRINITY_DN6556_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN9251_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN9251_c0_g1_i2	GO:0034605	stress response	P
TRINITY_DN619_c0_g1_i2	GO:0034605	stress response	P
TRINITY_DN619_c0_g1_i3	GO:0034605	stress response	P
TRINITY_DN2751_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN4524_c1_g1_i1	GO:0034605	stress response	P
TRINITY_DN5323_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN1927_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN10087_c0_g1_i3	GO:0034605	stress response	P
TRINITY_DN23197_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN7693_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN11514_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN26436_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN3848_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN6723_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN6723_c0_g1_i2	GO:0034605	stress response	P
TRINITY_DN4309_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN7391_c0_g1_i1	GO:0034605	stress response	P
TRINITY_DN3706_c0_g1_i2	GO:0034614	stress response	P
TRINITY_DN1824_c0_g1_i1	GO:0034614	stress response	P
TRINITY_DN627_c0_g1_i2	GO:0034614	stress response	P
TRINITY_DN627_c0_g1_i3	GO:0034614	stress response	P
TRINITY_DN4927_c0_g1_i5	GO:0034614	stress response	P
TRINITY_DN797_c0_g1_i1	GO:0034614	stress response	P
TRINITY_DN4706_c0_g1_i1	GO:0034614	stress response	P
TRINITY_DN4706_c0_g1_i2	GO:0034614	stress response	P
TRINITY_DN4706_c0_g1_i3	GO:0034614	stress response	P
TRINITY_DN4706_c0_g1_i4	GO:0034614	stress response	P
TRINITY_DN2730_c0_g1_i2	GO:0034614	stress response	P
TRINITY_DN10031_c0_g1_i1	GO:0034614	stress response	P
TRINITY_DN1268_c0_g1_i1	GO:0034614	stress response	P
TRINITY_DN1268_c0_g1_i2	GO:0034614	stress response	P
TRINITY_DN1268_c0_g1_i3	GO:0034614	stress response	P
TRINITY_DN2340_c0_g1_i1	GO:0034614	stress response	P
TRINITY_DN2340_c0_g1_i2	GO:0034614	stress response	P
TRINITY_DN2318_c0_g1_i2	GO:0034614	stress response	P
TRINITY_DN2318_c0_g1_i3	GO:0034614	stress response	P
TRINITY_DN2318_c0_g1_i4	GO:0034614	stress response	P
TRINITY_DN2318_c0_g1_i6	GO:0034614	stress response	P
TRINITY_DN9803_c0_g1_i1	GO:0034616	stress response	P
TRINITY_DN9803_c0_g1_i2	GO:0034616	stress response	P
TRINITY_DN10530_c0_g1_i1	GO:0034616	stress response	P
TRINITY_DN157_c0_g1_i10	GO:0034616	stress response	P
TRINITY_DN157_c0_g1_i2	GO:0034616	stress response	P
TRINITY_DN157_c0_g1_i9	GO:0034616	stress response	P
TRINITY_DN7562_c0_g1_i1	GO:0034616	stress response	P
TRINITY_DN13790_c0_g1_i1	GO:0034616	stress response	P
TRINITY_DN10948_c0_g1_i3	GO:0034620	stress response	P
TRINITY_DN10948_c0_g1_i4	GO:0034620	stress response	P
TRINITY_DN3779_c0_g1_i2	GO:0034620	stress response	P
TRINITY_DN619_c0_g1_i2	GO:0034620	stress response	P
TRINITY_DN619_c0_g1_i3	GO:0034620	stress response	P
TRINITY_DN1927_c0_g1_i1	GO:0034620	stress response	P
TRINITY_DN6265_c0_g1_i2	GO:0034620	stress response	P
TRINITY_DN22385_c0_g1_i1	GO:0034620	stress response	P
TRINITY_DN28346_c0_g1_i1	GO:0034620	stress response	P
TRINITY_DN11358_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN25363_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN6134_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN6134_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN6441_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN9092_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN9092_c0_g2_i1	GO:0034976	stress response	P
TRINITY_DN16752_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN3078_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN3078_c0_g1_i10	GO:0034976	stress response	P
TRINITY_DN3078_c0_g1_i11	GO:0034976	stress response	P
TRINITY_DN3078_c0_g1_i3	GO:0034976	stress response	P
TRINITY_DN3078_c0_g1_i5	GO:0034976	stress response	P
TRINITY_DN3078_c0_g1_i7	GO:0034976	stress response	P
TRINITY_DN3661_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN5748_c3_g1_i1	GO:0034976	stress response	P
TRINITY_DN1292_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN1292_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN1292_c0_g1_i3	GO:0034976	stress response	P
TRINITY_DN4436_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN4436_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN340_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN340_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN340_c0_g1_i3	GO:0034976	stress response	P
TRINITY_DN3805_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN3805_c0_g1_i4	GO:0034976	stress response	P
TRINITY_DN3805_c0_g1_i5	GO:0034976	stress response	P
TRINITY_DN19155_c1_g1_i1	GO:0034976	stress response	P
TRINITY_DN19155_c1_g1_i2	GO:0034976	stress response	P
TRINITY_DN5748_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN8550_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN8550_c1_g1_i1	GO:0034976	stress response	P
TRINITY_DN16752_c0_g2_i1	GO:0034976	stress response	P
TRINITY_DN14700_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN14700_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN14700_c0_g1_i3	GO:0034976	stress response	P
TRINITY_DN445_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN445_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN19624_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN26917_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN1568_c2_g1_i1	GO:0034976	stress response	P
TRINITY_DN1568_c2_g1_i2	GO:0034976	stress response	P
TRINITY_DN1097_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN3661_c0_g1_i4	GO:0034976	stress response	P
TRINITY_DN27265_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN255_c0_g1_i4	GO:0034976	stress response	P
TRINITY_DN255_c0_g1_i7	GO:0034976	stress response	P
TRINITY_DN255_c0_g1_i8	GO:0034976	stress response	P
TRINITY_DN25230_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN10899_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN8115_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN1375_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN1375_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN1375_c0_g1_i4	GO:0034976	stress response	P
TRINITY_DN11432_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN1843_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN1843_c0_g1_i3	GO:0034976	stress response	P
TRINITY_DN1843_c0_g1_i4	GO:0034976	stress response	P
TRINITY_DN24950_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN4421_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN659_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN659_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN28736_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN25250_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN361_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN361_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN361_c0_g1_i3	GO:0034976	stress response	P
TRINITY_DN361_c0_g1_i4	GO:0034976	stress response	P
TRINITY_DN1862_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN1862_c0_g1_i4	GO:0034976	stress response	P
TRINITY_DN5667_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN2597_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN2597_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN7532_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN7532_c0_g2_i3	GO:0034976	stress response	P
TRINITY_DN16890_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN1892_c2_g1_i1	GO:0034976	stress response	P
TRINITY_DN1892_c2_g1_i2	GO:0034976	stress response	P
TRINITY_DN1892_c2_g1_i3	GO:0034976	stress response	P
TRINITY_DN1892_c2_g1_i4	GO:0034976	stress response	P
TRINITY_DN2336_c0_g1_i14	GO:0034976	stress response	P
TRINITY_DN2336_c0_g1_i15	GO:0034976	stress response	P
TRINITY_DN2336_c0_g1_i2	GO:0034976	stress response	P
TRINITY_DN2336_c0_g1_i8	GO:0034976	stress response	P
TRINITY_DN2336_c0_g1_i9	GO:0034976	stress response	P
TRINITY_DN24494_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN7593_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN1434_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN485_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN22174_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN3080_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN12765_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN6221_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN6221_c0_g1_i7	GO:0034976	stress response	P
TRINITY_DN1645_c0_g1_i1	GO:0034976	stress response	P
TRINITY_DN22938_c0_g1_i1	GO:0035006	stress response	P
TRINITY_DN8976_c0_g1_i1	GO:0035006	stress response	P
TRINITY_DN8976_c0_g1_i3	GO:0035006	stress response	P
TRINITY_DN8976_c0_g1_i4	GO:0035006	stress response	P
TRINITY_DN8976_c0_g1_i5	GO:0035006	stress response	P
TRINITY_DN8976_c0_g1_i7	GO:0035006	stress response	P
TRINITY_DN4706_c0_g1_i1	GO:0035006	stress response	P
TRINITY_DN4706_c0_g1_i2	GO:0035006	stress response	P
TRINITY_DN4706_c0_g1_i3	GO:0035006	stress response	P
TRINITY_DN4706_c0_g1_i4	GO:0035006	stress response	P
TRINITY_DN11666_c4_g1_i1	GO:0035006	stress response	P
TRINITY_DN14795_c1_g1_i1	GO:0035006	stress response	P
TRINITY_DN15849_c0_g2_i2	GO:0035006	stress response	P
TRINITY_DN6641_c0_g1_i2	GO:0035006	stress response	P
TRINITY_DN6641_c0_g1_i3	GO:0035006	stress response	P
TRINITY_DN745_c3_g1_i2	GO:0035006	stress response	P
TRINITY_DN745_c3_g2_i2	GO:0035006	stress response	P
TRINITY_DN2682_c0_g1_i1	GO:0035007	stress response	P
TRINITY_DN310_c0_g1_i1	GO:0035007	stress response	P
TRINITY_DN310_c0_g1_i2	GO:0035007	stress response	P
TRINITY_DN16927_c0_g1_i1	GO:0035008	stress response	P
TRINITY_DN1316_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN1316_c0_g1_i2	GO:0035011	stress response	P
TRINITY_DN1316_c0_g1_i3	GO:0035011	stress response	P
TRINITY_DN1316_c0_g1_i5	GO:0035011	stress response	P
TRINITY_DN1879_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN17323_c0_g2_i1	GO:0035011	stress response	P
TRINITY_DN4317_c0_g1_i10	GO:0035011	stress response	P
TRINITY_DN4317_c0_g1_i5	GO:0035011	stress response	P
TRINITY_DN4317_c0_g1_i8	GO:0035011	stress response	P
TRINITY_DN5974_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN5974_c0_g1_i2	GO:0035011	stress response	P
TRINITY_DN5974_c0_g1_i3	GO:0035011	stress response	P
TRINITY_DN5974_c0_g1_i4	GO:0035011	stress response	P
TRINITY_DN607_c0_g1_i3	GO:0035011	stress response	P
TRINITY_DN607_c0_g1_i5	GO:0035011	stress response	P
TRINITY_DN607_c0_g1_i5	GO:0035011	stress response	P
TRINITY_DN23859_c0_g1_i2	GO:0035011	stress response	P
TRINITY_DN10858_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN10145_c0_g2_i1	GO:0035011	stress response	P
TRINITY_DN19788_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN19788_c0_g2_i1	GO:0035011	stress response	P
TRINITY_DN5243_c0_g1_i3	GO:0035011	stress response	P
TRINITY_DN5578_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN6567_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN6567_c0_g1_i2	GO:0035011	stress response	P
TRINITY_DN6567_c0_g1_i3	GO:0035011	stress response	P
TRINITY_DN6567_c0_g1_i4	GO:0035011	stress response	P
TRINITY_DN6567_c0_g2_i1	GO:0035011	stress response	P
TRINITY_DN6883_c0_g1_i2	GO:0035011	stress response	P
TRINITY_DN7576_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN7841_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN5261_c3_g1_i1	GO:0035011	stress response	P
TRINITY_DN11726_c0_g1_i2	GO:0035011	stress response	P
TRINITY_DN3797_c1_g1_i1	GO:0035011	stress response	P
TRINITY_DN11666_c4_g1_i1	GO:0035011	stress response	P
TRINITY_DN14795_c1_g1_i1	GO:0035011	stress response	P
TRINITY_DN15849_c0_g2_i2	GO:0035011	stress response	P
TRINITY_DN6641_c0_g1_i2	GO:0035011	stress response	P
TRINITY_DN6641_c0_g1_i3	GO:0035011	stress response	P
TRINITY_DN745_c3_g1_i2	GO:0035011	stress response	P
TRINITY_DN745_c3_g2_i2	GO:0035011	stress response	P
TRINITY_DN23068_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN23590_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN27861_c0_g1_i1	GO:0035011	stress response	P
TRINITY_DN22200_c1_g1_i1	GO:0035011	stress response	P
TRINITY_DN10588_c0_g1_i1	GO:0035313	stress response	P
TRINITY_DN10588_c0_g1_i3	GO:0035313	stress response	P
TRINITY_DN6633_c0_g1_i1	GO:0035313	stress response	P
TRINITY_DN1848_c0_g1_i4	GO:0035313	stress response	P
TRINITY_DN4706_c0_g1_i1	GO:0035313	stress response	P
TRINITY_DN4706_c0_g1_i2	GO:0035313	stress response	P
TRINITY_DN4706_c0_g1_i3	GO:0035313	stress response	P
TRINITY_DN4706_c0_g1_i4	GO:0035313	stress response	P
TRINITY_DN9321_c0_g1_i5	GO:0035314	stress response	P
TRINITY_DN9321_c0_g1_i7	GO:0035314	stress response	P
TRINITY_DN400_c0_g3_i1	GO:0042060	stress response	P
TRINITY_DN400_c0_g3_i2	GO:0042060	stress response	P
TRINITY_DN5078_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN27806_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN21517_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN21517_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN299_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN299_c0_g1_i6	GO:0042060	stress response	P
TRINITY_DN1284_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN10181_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN11787_c0_g1_i3	GO:0042060	stress response	P
TRINITY_DN11787_c0_g1_i4	GO:0042060	stress response	P
TRINITY_DN11787_c0_g1_i7	GO:0042060	stress response	P
TRINITY_DN3392_c1_g2_i1	GO:0042060	stress response	P
TRINITY_DN3392_c1_g2_i2	GO:0042060	stress response	P
TRINITY_DN3392_c1_g4_i1	GO:0042060	stress response	P
TRINITY_DN3392_c1_g5_i2	GO:0042060	stress response	P
TRINITY_DN3392_c1_g5_i4	GO:0042060	stress response	P
TRINITY_DN6093_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN6093_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN9497_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN9497_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN9497_c0_g2_i1	GO:0042060	stress response	P
TRINITY_DN10818_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN13163_c0_g2_i10	GO:0042060	stress response	P
TRINITY_DN13163_c0_g2_i3	GO:0042060	stress response	P
TRINITY_DN13163_c0_g2_i5	GO:0042060	stress response	P
TRINITY_DN13163_c0_g2_i8	GO:0042060	stress response	P
TRINITY_DN28066_c26_g1_i1	GO:0042060	stress response	P
TRINITY_DN9046_c0_g1_i6	GO:0042060	stress response	P
TRINITY_DN9046_c10_g1_i1	GO:0042060	stress response	P
TRINITY_DN12080_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN12080_c0_g1_i3	GO:0042060	stress response	P
TRINITY_DN12080_c0_g1_i4	GO:0042060	stress response	P
TRINITY_DN12080_c1_g1_i1	GO:0042060	stress response	P
TRINITY_DN13311_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN13354_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN15047_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN15047_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN16929_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN9392_c1_g1_i1	GO:0042060	stress response	P
TRINITY_DN2168_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN1513_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN2774_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN1513_c0_g2_i1	GO:0042060	stress response	P
TRINITY_DN2366_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN21977_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN4758_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN4706_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN4706_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN4706_c0_g1_i3	GO:0042060	stress response	P
TRINITY_DN4706_c0_g1_i4	GO:0042060	stress response	P
TRINITY_DN9989_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN11787_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN11787_c0_g1_i6	GO:0042060	stress response	P
TRINITY_DN11787_c0_g1_i9	GO:0042060	stress response	P
TRINITY_DN3392_c1_g1_i1	GO:0042060	stress response	P
TRINITY_DN3392_c1_g5_i3	GO:0042060	stress response	P
TRINITY_DN6556_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN9251_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN9251_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN17398_c1_g1_i1	GO:0042060	stress response	P
TRINITY_DN8733_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN8733_c0_g1_i3	GO:0042060	stress response	P
TRINITY_DN12988_c0_g3_i1	GO:0042060	stress response	P
TRINITY_DN2783_c0_g1_i1	GO:0042060	stress response	P
TRINITY_DN4145_c0_g1_i3	GO:0042060	stress response	P
TRINITY_DN4145_c0_g1_i5	GO:0042060	stress response	P
TRINITY_DN4145_c0_g1_i6	GO:0042060	stress response	P
TRINITY_DN6304_c0_g1_i2	GO:0042060	stress response	P
TRINITY_DN6304_c0_g1_i3	GO:0042060	stress response	P
TRINITY_DN11946_c0_g1_i1	GO:0042060	stress response	P
