V1	V2
10157	TRINITY_DN41393_c0_g1_i1	stress response
10158	TRINITY_DN41393_c0_g1_i1	stress response
10159	TRINITY_DN41414_c0_g1_i1	stress response
10160	TRINITY_DN41414_c0_g1_i2	stress response
10161	TRINITY_DN4141_c0_g2_i5	stress response
10162	TRINITY_DN4141_c0_g2_i5	stress response
10163	TRINITY_DN4141_c0_g2_i5	stress response
10164	TRINITY_DN4141_c0_g2_i8	stress response
10165	TRINITY_DN4141_c0_g2_i8	stress response
10166	TRINITY_DN4141_c0_g2_i8	stress response
10167	TRINITY_DN41426_c0_g2_i1	stress response
10168	TRINITY_DN41429_c0_g2_i1	stress response
10169	TRINITY_DN4142_c0_g1_i5	stress response
10170	TRINITY_DN41433_c0_g1_i1	stress response
10171	TRINITY_DN41434_c0_g1_i2	stress response
10172	TRINITY_DN41434_c0_g1_i2	stress response
10173	TRINITY_DN41434_c0_g1_i2	stress response
10174	TRINITY_DN41444_c0_g1_i1	stress response
10175	TRINITY_DN41444_c0_g1_i1	stress response
10176	TRINITY_DN41448_c0_g1_i1	stress response
10177	TRINITY_DN41448_c0_g1_i1	stress response
10178	TRINITY_DN41457_c0_g1_i1	stress response
10179	TRINITY_DN41457_c0_g1_i1	stress response
10180	TRINITY_DN41466_c0_g2_i1	stress response
10181	TRINITY_DN41466_c0_g2_i1	stress response
10182	TRINITY_DN41466_c0_g2_i1	stress response
10183	TRINITY_DN41466_c0_g2_i1	stress response
10184	TRINITY_DN4146_c0_g1_i3	stress response
10185	TRINITY_DN41502_c0_g1_i1	stress response
10186	TRINITY_DN41502_c0_g1_i1	stress response
10187	TRINITY_DN41508_c0_g2_i1	stress response
10188	TRINITY_DN4150_c0_g1_i2	stress response
10189	TRINITY_DN4150_c0_g1_i2	stress response
10190	TRINITY_DN4150_c0_g1_i2	stress response
10191	TRINITY_DN4150_c0_g1_i2	stress response
10192	TRINITY_DN4150_c0_g1_i2	stress response
10193	TRINITY_DN4150_c0_g1_i2	stress response
10194	TRINITY_DN4150_c0_g1_i2	stress response
10195	TRINITY_DN4150_c0_g1_i2	stress response
10196	TRINITY_DN4150_c0_g1_i2	stress response
10197	TRINITY_DN4150_c0_g1_i4	stress response
10198	TRINITY_DN4150_c0_g1_i4	stress response
10199	TRINITY_DN4150_c0_g1_i4	stress response
10200	TRINITY_DN4150_c0_g1_i4	stress response
10201	TRINITY_DN4150_c0_g1_i4	stress response
10202	TRINITY_DN4150_c0_g1_i4	stress response
10203	TRINITY_DN4150_c0_g1_i4	stress response
10204	TRINITY_DN4150_c0_g1_i4	stress response
10205	TRINITY_DN4150_c0_g1_i4	stress response
10206	TRINITY_DN4151_c0_g1_i1	stress response
10207	TRINITY_DN4151_c0_g1_i1	stress response
10208	TRINITY_DN4151_c0_g1_i1	stress response
10209	TRINITY_DN41526_c0_g1_i1	stress response
10210	TRINITY_DN41532_c0_g1_i1	stress response
10211	TRINITY_DN41586_c0_g1_i1	stress response
10212	TRINITY_DN4158_c0_g1_i10	stress response
10213	TRINITY_DN41594_c0_g1_i1	stress response
10214	TRINITY_DN41594_c0_g1_i1	stress response
10215	TRINITY_DN41595_c0_g1_i1	stress response
10216	TRINITY_DN41599_c0_g1_i1	stress response
10217	TRINITY_DN4159_c0_g1_i1	stress response
10218	TRINITY_DN4159_c0_g1_i1	stress response
10219	TRINITY_DN4159_c0_g1_i1	stress response
10220	TRINITY_DN4159_c0_g1_i1	stress response
10221	TRINITY_DN4159_c0_g1_i1	stress response
10222	TRINITY_DN4159_c0_g1_i1	stress response
10223	TRINITY_DN4159_c0_g1_i1	stress response
10224	TRINITY_DN4159_c0_g1_i1	stress response
10225	TRINITY_DN4159_c0_g1_i1	stress response
10226	TRINITY_DN4159_c0_g1_i1	stress response
10227	TRINITY_DN4159_c0_g1_i10	stress response
10228	TRINITY_DN4159_c0_g1_i10	stress response
10229	TRINITY_DN4159_c0_g1_i10	stress response
10230	TRINITY_DN4159_c0_g1_i10	stress response
10231	TRINITY_DN4159_c0_g1_i10	stress response
10232	TRINITY_DN4159_c0_g1_i10	stress response
10233	TRINITY_DN4159_c0_g1_i10	stress response
10234	TRINITY_DN4159_c0_g1_i10	stress response
10235	TRINITY_DN4159_c0_g1_i10	stress response
10236	TRINITY_DN4159_c0_g1_i10	stress response
10237	TRINITY_DN4159_c0_g1_i13	stress response
10238	TRINITY_DN4159_c0_g1_i13	stress response
10239	TRINITY_DN4159_c0_g1_i13	stress response
10240	TRINITY_DN4159_c0_g1_i13	stress response
10241	TRINITY_DN4159_c0_g1_i13	stress response
10242	TRINITY_DN4159_c0_g1_i13	stress response
10243	TRINITY_DN4159_c0_g1_i13	stress response
10244	TRINITY_DN4159_c0_g1_i13	stress response
10245	TRINITY_DN4159_c0_g1_i13	stress response
10246	TRINITY_DN4159_c0_g1_i13	stress response
10247	TRINITY_DN41613_c0_g1_i1	stress response
10248	TRINITY_DN41635_c0_g2_i1	stress response
10249	TRINITY_DN41635_c0_g2_i1	stress response
10250	TRINITY_DN41635_c0_g2_i1	stress response
10251	TRINITY_DN41639_c0_g1_i1	stress response
10252	TRINITY_DN41639_c0_g1_i1	stress response
10253	TRINITY_DN4163_c0_g1_i10	stress response
10254	TRINITY_DN4163_c0_g1_i10	stress response
10255	TRINITY_DN4163_c0_g1_i6	stress response
10256	TRINITY_DN4163_c0_g1_i8	stress response
10257	TRINITY_DN4163_c0_g1_i8	stress response
10258	TRINITY_DN4163_c0_g1_i9	stress response
10259	TRINITY_DN4163_c0_g1_i9	stress response
10260	TRINITY_DN41653_c0_g1_i1	stress response
10261	TRINITY_DN41653_c0_g1_i1	stress response
10262	TRINITY_DN41656_c0_g2_i1	stress response
10263	TRINITY_DN41656_c0_g2_i1	stress response
10264	TRINITY_DN41661_c0_g1_i1	stress response
10265	TRINITY_DN41671_c0_g1_i1	stress response
10266	TRINITY_DN41676_c0_g2_i1	stress response
10267	TRINITY_DN41676_c0_g2_i1	stress response
10268	TRINITY_DN41676_c0_g2_i1	stress response
10269	TRINITY_DN4169_c0_g2_i1	stress response
10270	TRINITY_DN416_c0_g2_i2	stress response
10271	TRINITY_DN416_c0_g2_i4	stress response
10272	TRINITY_DN4172_c0_g1_i5	stress response
10273	TRINITY_DN41731_c0_g2_i1	stress response
10274	TRINITY_DN41760_c0_g1_i1	stress response
10275	TRINITY_DN4177_c3_g1_i1	stress response
10276	TRINITY_DN41799_c0_g1_i1	stress response
10277	TRINITY_DN4179_c0_g1_i1	stress response
10278	TRINITY_DN417_c0_g1_i1	stress response
10279	TRINITY_DN41804_c0_g1_i1	stress response
10280	TRINITY_DN41817_c0_g1_i2	stress response
10281	TRINITY_DN41825_c0_g2_i1	stress response
10282	TRINITY_DN41837_c0_g1_i1	stress response
10283	TRINITY_DN41840_c0_g1_i1	stress response
10284	TRINITY_DN41856_c0_g1_i1	stress response
10285	TRINITY_DN41861_c0_g1_i1	stress response
10286	TRINITY_DN4186_c0_g1_i6	stress response
10287	TRINITY_DN418_c0_g1_i8	stress response
10288	TRINITY_DN418_c0_g1_i8	stress response
10289	TRINITY_DN418_c0_g1_i8	stress response
10290	TRINITY_DN4191_c0_g1_i1	stress response
10291	TRINITY_DN41922_c0_g2_i1	stress response
10292	TRINITY_DN4192_c0_g1_i2	stress response
10293	TRINITY_DN4192_c0_g1_i2	stress response
10294	TRINITY_DN41930_c0_g1_i1	stress response
10295	TRINITY_DN41957_c0_g1_i1	stress response
10296	TRINITY_DN4196_c0_g2_i1	stress response
10297	TRINITY_DN41980_c0_g1_i1	stress response
10298	TRINITY_DN41980_c0_g1_i1	stress response
10299	TRINITY_DN41983_c0_g2_i1	stress response
10300	TRINITY_DN41983_c0_g2_i1	stress response
10301	TRINITY_DN41983_c0_g2_i1	stress response
10302	TRINITY_DN41983_c0_g2_i1	stress response
10303	TRINITY_DN41992_c0_g1_i1	stress response
10304	TRINITY_DN4200_c1_g1_i3	stress response
10305	TRINITY_DN4200_c1_g1_i8	stress response
10306	TRINITY_DN42020_c0_g2_i1	stress response
10307	TRINITY_DN42039_c0_g1_i1	stress response
10308	TRINITY_DN42039_c0_g2_i1	stress response
10309	TRINITY_DN42039_c0_g2_i1	stress response
10310	TRINITY_DN42039_c0_g2_i1	stress response
10311	TRINITY_DN42039_c0_g2_i1	stress response
10312	TRINITY_DN42039_c0_g2_i1	stress response
10313	TRINITY_DN42040_c0_g4_i1	stress response
10314	TRINITY_DN42053_c0_g1_i1	stress response
10315	TRINITY_DN42072_c0_g1_i1	stress response
10316	TRINITY_DN42072_c0_g1_i1	stress response
10317	TRINITY_DN42076_c0_g1_i1	stress response
10318	TRINITY_DN42076_c0_g1_i1	stress response
10319	TRINITY_DN42076_c0_g1_i1	stress response
10320	TRINITY_DN42076_c0_g1_i1	stress response
10321	TRINITY_DN42076_c0_g1_i1	stress response
10322	TRINITY_DN42076_c0_g1_i1	stress response
10323	TRINITY_DN42076_c0_g1_i1	stress response
10324	TRINITY_DN42076_c0_g1_i1	stress response
10325	TRINITY_DN42076_c0_g1_i1	stress response
10326	TRINITY_DN42076_c0_g1_i1	stress response
10327	TRINITY_DN42076_c0_g1_i1	stress response
10328	TRINITY_DN42076_c0_g1_i1	stress response
10329	TRINITY_DN42092_c0_g1_i1	stress response
10330	TRINITY_DN42125_c0_g2_i1	stress response
10331	TRINITY_DN42125_c0_g3_i2	stress response
10332	TRINITY_DN42141_c0_g2_i1	stress response
10333	TRINITY_DN42141_c0_g2_i1	stress response
10334	TRINITY_DN42141_c0_g2_i1	stress response
10335	TRINITY_DN42141_c0_g2_i1	stress response
10336	TRINITY_DN42175_c0_g1_i1	stress response
10337	TRINITY_DN42176_c0_g1_i1	stress response
10338	TRINITY_DN421_c0_g1_i1	stress response
10339	TRINITY_DN421_c0_g1_i2	stress response
10340	TRINITY_DN4221_c0_g1_i1	stress response
10341	TRINITY_DN4221_c0_g1_i1	stress response
10342	TRINITY_DN4221_c0_g1_i2	stress response
10343	TRINITY_DN4221_c0_g1_i2	stress response
10344	TRINITY_DN42226_c0_g1_i1	stress response
10345	TRINITY_DN42226_c0_g1_i1	stress response
10346	TRINITY_DN4222_c0_g2_i1	stress response
10347	TRINITY_DN42230_c0_g1_i1	stress response
10348	TRINITY_DN42230_c0_g1_i1	stress response
10349	TRINITY_DN42230_c0_g1_i2	stress response
10350	TRINITY_DN4224_c0_g2_i1	stress response
10351	TRINITY_DN42267_c0_g1_i1	stress response
10352	TRINITY_DN42267_c0_g1_i1	stress response
10353	TRINITY_DN42278_c0_g1_i1	stress response
10354	TRINITY_DN42288_c0_g2_i1	stress response
10355	TRINITY_DN42288_c0_g2_i1	stress response
10356	TRINITY_DN4228_c0_g2_i1	stress response
10357	TRINITY_DN4229_c0_g2_i3	stress response
10358	TRINITY_DN42317_c0_g2_i1	stress response
10359	TRINITY_DN42317_c0_g2_i1	stress response
10360	TRINITY_DN42327_c0_g1_i1	stress response
10361	TRINITY_DN42337_c0_g1_i1	stress response
10362	TRINITY_DN42346_c0_g1_i1	stress response
10363	TRINITY_DN42369_c0_g2_i1	stress response
10364	TRINITY_DN42374_c0_g1_i1	stress response
10365	TRINITY_DN42374_c0_g1_i1	stress response
10366	TRINITY_DN42374_c0_g1_i1	stress response
10367	TRINITY_DN42374_c0_g1_i1	stress response
10368	TRINITY_DN42374_c0_g1_i1	stress response
10369	TRINITY_DN42374_c0_g1_i1	stress response
10370	TRINITY_DN42374_c0_g1_i1	stress response
10371	TRINITY_DN42374_c0_g1_i1	stress response
10372	TRINITY_DN42378_c0_g1_i1	stress response
10373	TRINITY_DN42378_c0_g1_i1	stress response
10374	TRINITY_DN42378_c0_g1_i1	stress response
10375	TRINITY_DN4237_c0_g1_i3	stress response
10376	TRINITY_DN42383_c0_g2_i1	stress response
10377	TRINITY_DN42383_c0_g2_i1	stress response
10378	TRINITY_DN42383_c0_g2_i1	stress response
10379	TRINITY_DN42383_c0_g2_i1	stress response
10380	TRINITY_DN42383_c0_g2_i1	stress response
10381	TRINITY_DN42384_c0_g1_i1	stress response
10382	TRINITY_DN42384_c0_g1_i1	stress response
10383	TRINITY_DN42384_c0_g1_i1	stress response
10384	TRINITY_DN42384_c0_g1_i1	stress response
10385	TRINITY_DN42400_c0_g1_i1	stress response
10386	TRINITY_DN42409_c0_g1_i1	stress response
10387	TRINITY_DN42419_c0_g1_i1	stress response
10388	TRINITY_DN42419_c0_g1_i1	stress response
10389	TRINITY_DN42419_c0_g1_i1	stress response
10390	TRINITY_DN42419_c0_g1_i1	stress response
10391	TRINITY_DN42419_c0_g1_i1	stress response
10392	TRINITY_DN42435_c0_g1_i1	stress response
10393	TRINITY_DN42435_c0_g1_i1	stress response
10394	TRINITY_DN42435_c0_g1_i1	stress response
10395	TRINITY_DN42435_c0_g1_i1	stress response
10396	TRINITY_DN42442_c0_g1_i1	stress response
10397	TRINITY_DN4244_c0_g6_i1	stress response
10398	TRINITY_DN4244_c0_g6_i1	stress response
10399	TRINITY_DN42470_c0_g1_i1	stress response
10400	TRINITY_DN42470_c0_g1_i1	stress response
10401	TRINITY_DN42479_c0_g1_i1	stress response
10402	TRINITY_DN42479_c0_g1_i1	stress response
10403	TRINITY_DN42479_c0_g1_i1	stress response
10404	TRINITY_DN42479_c0_g1_i1	stress response
10405	TRINITY_DN42479_c0_g1_i1	stress response
10406	TRINITY_DN42479_c0_g1_i1	stress response
10407	TRINITY_DN42479_c0_g1_i1	stress response
10408	TRINITY_DN42479_c0_g1_i1	stress response
10409	TRINITY_DN42516_c0_g1_i1	stress response
10410	TRINITY_DN42533_c0_g1_i2	stress response
10411	TRINITY_DN42533_c0_g1_i2	stress response
10412	TRINITY_DN42533_c0_g1_i2	stress response
10413	TRINITY_DN42587_c0_g1_i1	stress response
10414	TRINITY_DN42607_c0_g1_i1	stress response
10415	TRINITY_DN42611_c0_g1_i1	stress response
10416	TRINITY_DN42611_c0_g1_i2	stress response
10417	TRINITY_DN4263_c0_g1_i2	stress response
10418	TRINITY_DN42654_c0_g1_i1	stress response
10419	TRINITY_DN42686_c0_g1_i1	stress response
10420	TRINITY_DN42705_c0_g1_i1	stress response
10421	TRINITY_DN42705_c0_g2_i1	stress response
10422	TRINITY_DN4272_c5_g1_i1	stress response
10423	TRINITY_DN4272_c5_g1_i1	stress response
10424	TRINITY_DN4272_c5_g1_i1	stress response
10425	TRINITY_DN4272_c5_g1_i1	stress response
10426	TRINITY_DN42732_c0_g2_i6	stress response
10427	TRINITY_DN42732_c0_g2_i7	stress response
10428	TRINITY_DN427_c0_g1_i3	stress response
10429	TRINITY_DN427_c0_g1_i4	stress response
10430	TRINITY_DN427_c3_g1_i1	stress response
10431	TRINITY_DN427_c3_g1_i7	stress response
10432	TRINITY_DN427_c3_g1_i7	stress response
10433	TRINITY_DN427_c3_g1_i7	stress response
10434	TRINITY_DN42807_c0_g1_i1	stress response
10435	TRINITY_DN42814_c0_g1_i1	stress response
10436	TRINITY_DN4281_c0_g1_i1	stress response
10437	TRINITY_DN42821_c0_g1_i2	stress response
10438	TRINITY_DN42821_c0_g1_i2	stress response
10439	TRINITY_DN42825_c0_g1_i1	stress response
10440	TRINITY_DN42825_c0_g1_i1	stress response
10441	TRINITY_DN42842_c0_g1_i1	stress response
10442	TRINITY_DN42842_c0_g1_i1	stress response
10443	TRINITY_DN42842_c0_g1_i1	stress response
10444	TRINITY_DN42860_c0_g2_i1	stress response
10445	TRINITY_DN42868_c0_g2_i1	stress response
10446	TRINITY_DN4286_c1_g1_i2	stress response
10447	TRINITY_DN42871_c0_g1_i1	stress response
10448	TRINITY_DN42871_c0_g1_i2	stress response
10449	TRINITY_DN42875_c0_g2_i1	stress response
10450	TRINITY_DN42879_c0_g1_i1	stress response
10451	TRINITY_DN4288_c0_g3_i1	stress response
10452	TRINITY_DN4289_c0_g1_i1	stress response
10453	TRINITY_DN4289_c0_g1_i1	stress response
10454	TRINITY_DN428_c0_g3_i1	stress response
10455	TRINITY_DN42926_c0_g1_i1	stress response
10456	TRINITY_DN42936_c0_g1_i1	stress response
10457	TRINITY_DN42936_c0_g1_i1	stress response
10458	TRINITY_DN42936_c0_g1_i1	stress response
10459	TRINITY_DN42936_c0_g1_i1	stress response
10460	TRINITY_DN42936_c0_g1_i1	stress response
10461	TRINITY_DN42937_c0_g1_i1	stress response
10462	TRINITY_DN42937_c0_g1_i1	stress response
10463	TRINITY_DN42937_c0_g1_i1	stress response
10464	TRINITY_DN42942_c0_g2_i1	stress response
10465	TRINITY_DN42944_c0_g2_i1	stress response
10466	TRINITY_DN42964_c0_g1_i1	stress response
10467	TRINITY_DN42973_c0_g1_i1	stress response
10468	TRINITY_DN42973_c0_g1_i1	stress response
10469	TRINITY_DN42973_c0_g1_i1	stress response
10470	TRINITY_DN42982_c0_g2_i1	stress response
10471	TRINITY_DN42982_c0_g2_i1	stress response
10472	TRINITY_DN42988_c0_g1_i1	stress response
10473	TRINITY_DN4299_c0_g2_i3	stress response
10474	TRINITY_DN4299_c1_g1_i1	stress response
10475	TRINITY_DN4299_c1_g1_i1	stress response
10476	TRINITY_DN4299_c1_g1_i1	stress response
10477	TRINITY_DN4299_c1_g1_i2	stress response
10478	TRINITY_DN4299_c1_g1_i2	stress response
10479	TRINITY_DN4299_c1_g1_i2	stress response
10480	TRINITY_DN4301_c0_g3_i3	stress response
10481	TRINITY_DN4301_c0_g3_i3	stress response
10482	TRINITY_DN4301_c0_g3_i3	stress response
10483	TRINITY_DN4301_c0_g3_i3	stress response
10484	TRINITY_DN4301_c0_g3_i3	stress response
10485	TRINITY_DN43035_c0_g1_i1	stress response
10486	TRINITY_DN43035_c0_g1_i1	stress response
10487	TRINITY_DN43078_c0_g1_i1	stress response
10488	TRINITY_DN43093_c0_g1_i1	stress response
10489	TRINITY_DN43094_c0_g1_i1	stress response
10490	TRINITY_DN43094_c0_g1_i1	stress response
10491	TRINITY_DN4309_c1_g1_i2	stress response
10492	TRINITY_DN43116_c0_g1_i1	stress response
10493	TRINITY_DN4311_c0_g1_i4	stress response
10494	TRINITY_DN4316_c0_g4_i1	stress response
10495	TRINITY_DN431_c1_g2_i1	stress response
10496	TRINITY_DN431_c1_g2_i1	stress response
10497	TRINITY_DN431_c1_g2_i1	stress response
10498	TRINITY_DN4320_c0_g1_i1	stress response
10499	TRINITY_DN4320_c0_g1_i2	stress response
10500	TRINITY_DN4320_c0_g2_i9	stress response
10501	TRINITY_DN4320_c0_g2_i9	stress response
10502	TRINITY_DN4320_c0_g2_i9	stress response
10503	TRINITY_DN4320_c0_g2_i9	stress response
10504	TRINITY_DN43227_c0_g1_i1	stress response
10505	TRINITY_DN4322_c0_g1_i2	stress response
10506	TRINITY_DN4322_c0_g2_i6	stress response
10507	TRINITY_DN43257_c0_g1_i1	stress response
10508	TRINITY_DN43257_c0_g1_i1	stress response
10509	TRINITY_DN43257_c0_g1_i1	stress response
10510	TRINITY_DN4325_c1_g2_i9	stress response
10511	TRINITY_DN4325_c1_g2_i9	stress response
10512	TRINITY_DN43278_c0_g1_i1	stress response
10513	TRINITY_DN43288_c0_g1_i1	stress response
10514	TRINITY_DN43288_c0_g1_i1	stress response
10515	TRINITY_DN43291_c0_g1_i1	stress response
10516	TRINITY_DN43292_c0_g1_i1	stress response
10517	TRINITY_DN43292_c0_g1_i1	stress response
10518	TRINITY_DN43296_c0_g1_i1	stress response
10519	TRINITY_DN43345_c0_g1_i1	stress response
10520	TRINITY_DN43354_c0_g1_i1	stress response
10521	TRINITY_DN43354_c0_g1_i1	stress response
10522	TRINITY_DN43354_c0_g1_i1	stress response
10523	TRINITY_DN43368_c0_g1_i1	stress response
10524	TRINITY_DN4336_c0_g1_i1	stress response
10525	TRINITY_DN4336_c0_g1_i2	stress response
10526	TRINITY_DN4336_c0_g1_i3	stress response
10527	TRINITY_DN4336_c0_g1_i4	stress response
10528	TRINITY_DN4336_c0_g1_i5	stress response
10529	TRINITY_DN4336_c0_g1_i6	stress response
10530	TRINITY_DN4336_c0_g1_i7	stress response
10531	TRINITY_DN43371_c0_g1_i1	stress response
10532	TRINITY_DN43377_c0_g1_i1	stress response
10533	TRINITY_DN43377_c0_g1_i1	stress response
10534	TRINITY_DN43378_c0_g1_i1	stress response
10535	TRINITY_DN43378_c0_g1_i1	stress response
10536	TRINITY_DN43380_c0_g1_i1	stress response
10537	TRINITY_DN43395_c0_g1_i1	stress response
10538	TRINITY_DN433_c1_g1_i1	stress response
10539	TRINITY_DN433_c1_g1_i2	stress response
10540	TRINITY_DN433_c9_g1_i1	stress response
10541	TRINITY_DN433_c9_g1_i1	stress response
10542	TRINITY_DN43406_c0_g1_i1	stress response
10543	TRINITY_DN43406_c0_g1_i1	stress response
10544	TRINITY_DN43406_c0_g1_i1	stress response
10545	TRINITY_DN43406_c0_g1_i1	stress response
10546	TRINITY_DN43406_c0_g1_i1	stress response
10547	TRINITY_DN43412_c0_g1_i1	stress response
10548	TRINITY_DN43422_c0_g1_i1	stress response
10549	TRINITY_DN43450_c0_g1_i1	stress response
10550	TRINITY_DN43450_c0_g1_i2	stress response
10551	TRINITY_DN43459_c0_g1_i1	stress response
10552	TRINITY_DN4346_c0_g2_i1	stress response
10553	TRINITY_DN4346_c2_g1_i1	stress response
10554	TRINITY_DN4346_c2_g1_i1	stress response
10555	TRINITY_DN43474_c0_g1_i1	stress response
10556	TRINITY_DN43496_c0_g1_i1	stress response
10557	TRINITY_DN43500_c0_g1_i1	stress response
10558	TRINITY_DN43502_c0_g1_i1	stress response
10559	TRINITY_DN43508_c0_g1_i1	stress response
10560	TRINITY_DN43508_c0_g1_i1	stress response
10561	TRINITY_DN43508_c0_g1_i1	stress response
10562	TRINITY_DN43508_c0_g1_i1	stress response
10563	TRINITY_DN4350_c0_g1_i1	stress response
10564	TRINITY_DN4350_c0_g1_i2	stress response
10565	TRINITY_DN4350_c0_g1_i2	stress response
10566	TRINITY_DN4350_c0_g1_i4	stress response
10567	TRINITY_DN4350_c0_g1_i5	stress response
10568	TRINITY_DN4352_c0_g1_i3	stress response
10569	TRINITY_DN4352_c0_g1_i3	stress response
10570	TRINITY_DN43553_c0_g1_i1	stress response
10571	TRINITY_DN43555_c0_g1_i1	stress response
10572	TRINITY_DN43555_c0_g1_i1	stress response
10573	TRINITY_DN43572_c0_g1_i1	stress response
10574	TRINITY_DN43575_c0_g1_i1	stress response
10575	TRINITY_DN43575_c0_g1_i1	stress response
10576	TRINITY_DN43584_c0_g1_i1	stress response
10577	TRINITY_DN43584_c0_g1_i1	stress response
10578	TRINITY_DN43587_c0_g1_i1	stress response
10579	TRINITY_DN43620_c0_g1_i1	stress response
10580	TRINITY_DN43620_c0_g1_i1	stress response
10581	TRINITY_DN43635_c0_g1_i1	stress response
10582	TRINITY_DN4363_c1_g3_i1	stress response
10583	TRINITY_DN4363_c2_g1_i1	stress response
10584	TRINITY_DN43644_c0_g1_i1	stress response
10585	TRINITY_DN43644_c0_g1_i1	stress response
10586	TRINITY_DN43644_c0_g1_i1	stress response
10587	TRINITY_DN43644_c0_g1_i1	stress response
10588	TRINITY_DN43644_c0_g1_i1	stress response
10589	TRINITY_DN43647_c0_g1_i1	stress response
10590	TRINITY_DN43647_c0_g1_i1	stress response
10591	TRINITY_DN43647_c0_g1_i1	stress response
10592	TRINITY_DN43647_c0_g1_i1	stress response
10593	TRINITY_DN43647_c0_g1_i1	stress response
10594	TRINITY_DN43647_c0_g1_i1	stress response
10595	TRINITY_DN43659_c0_g1_i1	stress response
10596	TRINITY_DN4365_c1_g1_i1	stress response
10597	TRINITY_DN4365_c1_g1_i2	stress response
10598	TRINITY_DN4365_c1_g1_i3	stress response
10599	TRINITY_DN4365_c1_g1_i5	stress response
10600	TRINITY_DN43663_c0_g1_i1	stress response
10601	TRINITY_DN4366_c0_g2_i1	stress response
10602	TRINITY_DN4366_c0_g2_i1	stress response
10603	TRINITY_DN4366_c0_g2_i1	stress response
10604	TRINITY_DN43670_c0_g1_i1	stress response
10605	TRINITY_DN43681_c0_g1_i1	stress response
10606	TRINITY_DN43681_c0_g1_i1	stress response
10607	TRINITY_DN43681_c0_g1_i1	stress response
10608	TRINITY_DN43681_c0_g1_i1	stress response
10609	TRINITY_DN43681_c0_g1_i1	stress response
10610	TRINITY_DN43681_c0_g1_i1	stress response
10611	TRINITY_DN43681_c0_g1_i1	stress response
