"","x"
"56212","P75099"
"56213","Q3ULM6"
"56214","P08799"
"56215","P76347"
"56216","Q94AX4"
"56217","B1XRU2"
"56218","A0RP30"
"56219","O75762"
"56220","Q1GU73"
"56221","P14248"
"56222","P14248"
"56223","P14248"
"56224","P14248"
"56225","Q9M2N5"
"56226","T2G899"
"56227","Q6L5F4"
"56228","Q2YX96"
"56229","Q1IPK2"
"56230","A0RZ28"
"56231","Q92576"
"56232","Q04223"
"56233","Q9LVK9"
"56234","A3MWW7"
"56235","Q8TEM1"
"56236","B9LII0"
"56237","G5E8P0"
"56238","E4UVK2"
"56239","Q9I352"
"56240","Q9CQ88"
"56241","Q24251"
"56242","Q6PGW3"
"56243","Q7T1H5"
"56244","Q9BE74"
"56245","A2TF48"
"56246","A7E379"
"56247","O93319"
"56248","B3FWT8"
"56249","A7MN01"
"56250","Q9Y7Z8"
"56251","Q46RX3"
"56252","Q1GPB3"
"56253","A5N820"
"56254","Q872U8"
"56255","P40541"
"56256","B8DCT7"
"56257","Q92EQ4"
"56258","B9JUQ5"
"56259","Q8P833"
"56260","B2IE09"
"56261","Q5R6B8"
"56262","P75113"
"56263","Q4HVU7"
"56264","P37680"
"56265","P14248"
"56266","Q3JBP4"
"56267","P38254"
"56268","Q6PD29"
"56269","Q6PD29"
"56270","Q6PD29"
"56271","Q6PD29"
"56272","Q6PD29"
"56273","Q5XIU2"
"56274","P57349"
"56275","P57349"
"56276","C9SXB4"
"56277","A9A677"
"56278","P30531"
"56279","Q5XUW8"
"56280","J3BZS6"
"56281","Q1LTP8"
"56282","Q95QC4"
"56283","P0C582"
"56284","Q6AYI5"
"56285","B9LA82"
"56286","C6DEU1"
"56287","Q498E2"
"56288","Q7TVA3"
"56289","P19598"
"56290","Q9N4B8"
"56291","O76074"
"56292","O48957"
"56293","Q3ZBV1"
"56294","Q30RE2"
"56295","Q9VH78"
"56296","Q69TI2"
"56297","Q5RDG7"
"56298","O18303"
"56299","A1SAR6"
"56300","Q9R1U5"
"56301","B3DL84"
"56302","Q3SM51"
"56303","P12900"
"56304","P93285"
"56305","P93285"
"56306","P53049"
"56307","Q6C8W4"
"56308","Q6C8W4"
"56309","Q5Q995"
"56310","Q5Q995"
"56311","Q5Q995"
"56312","Q3ANW1"
"56313","P03724"
"56314","P03724"
"56315","P03724"
"56316","P03724"
"56317","P32611"
"56318","O27477"
"56319","Q5M823"
"56320","O43474"
"56321","Q01223"
"56322","Q01223"
"56323","P17765"
"56324","Q5UQU8"
"56325","Q5UQU8"
"56326","Q5UQU8"
"56327","Q5UQU8"
"56328","Q5UQU8"
"56329","Q5UQU8"
"56330","Q5UQU8"
"56331","Q5UQU8"
"56332","Q5UQU8"
"56333","Q5UQU8"
"56334","Q5UQU8"
"56335","Q5UQU8"
"56336","Q5UQU8"
"56337","Q5UQU8"
"56338","Q5UQU8"
"56339","Q9JG99"
"56340","Q9JG99"
"56341","Q17DI7"
"56342","Q18823"
"56343","Q18823"
"56344","Q12N55"
"56345","Q12N55"
"56346","E9Q5F9"
"56347","P9WQM1"
"56348","Q694B8"
"56349","P25648"
"56350","Q86GV3"
"56351","Q45GW3"
"56352","Q9NRG7"
"56353","Q15652"
"56354","D2H788"
"56355","Q9LMC8"
"56356","Q9FNC7"
"56357","B0TGL0"
"56358","Q3T026"
"56359","P59572"
"56360","P05896"
"56361","Q8TES7"
"56362","Q0C1A6"
"56363","Q58CQ2"
"56364","Q3ZC48"
"56365","Q9WUE4"
"56366","Q9WUE4"
"56367","A7MHJ0"
"56368","Q7TVV6"
"56369","Q7TVV6"
"56370","Q96FB5"
"56371","P87121"
"56372","B2GC11"
"56373","Q3TB82"
"56374","O97969"
"56375","Q2G8J9"
"56376","P17010"
"56377","P35206"
"56378","P51363"
"56379","Q54C78"
"56380","Q06R68"
"56381","Q80XC6"
"56382","Q80XC6"
"56383","Q92551"
"56384","Q5U303"
"56385","Q5U303"
"56386","Q9ZUT8"
"56387","Q0JQS5"
"56388","A7XRY8"
"56389","Q88T65"
"56390","Q92GX1"
"56391","P20035"
"56392","Q0KEB0"
"56393","Q5Y5T3"
"56394","Q0IAJ3"
"56395","Q64092"
"56396","O64225"
"56397","Q03DS0"
"56398","D4D7C5"
"56399","B0U092"
"56400","Q18297"
"56401","Q18297"
"56402","Q18297"
"56403","O94573"
"56404","A4TCM9"
"56405","Q01901"
"56406","A0JPB1"
"56407","Q9Y6Y8"
"56408","Q9Y6Y8"
"56409","Q9RVM9"
"56410","Q9Y6Y8"
"56411","O22781"
"56412","Q1MA25"
"56413","Q99424"
"56414","Q96P47"
"56415","Q96P47"
"56416","B1M0Q0"
"56417","Q96P47"
"56418","Q7WNK2"
"56419","Q5UQ88"
"56420","Q3J8Q9"
"56421","P0C1I7"
"56422","Q9WXB9"
"56423","Q97BP2"
"56424","B2GFJ0"
"56425","Q5HB43"
"56426","Q59NG5"
"56427","Q9NZM6"
"56428","Q9NZM6"
"56429","Q6C9R9"
"56430","B0BNA1"
"56431","Q6BHX4"
"56432","Q7VIV6"
"56433","Q6IVV8"
"56434","G3X745"
"56435","P0AG03"
"56436","O04375"
"56437","Q5XID1"
"56438","Q6F5E2"
"56439","Q8PUY4"
"56440","Q89AJ7"
"56441","P58932"
"56442","P58932"
"56443","B3CLK1"
"56444","Q1QU82"
"56445","P54660"
"56446","Q9JJ79"
"56447","A8JUV0"
"56448","Q9ER72"
"56449","Q11180"
"56450","P61884"
"56451","Q06315"
"56452","Q9PDD7"
"56453","Q6GR00"
"56454","Q6GR00"
"56455","Q9BQA5"
"56456","Q9BQA5"
"56457","Q8WZ42"
"56458","Q6DYE7"
"56459","P9WPG9"
"56460","A1SJ31"
"56461","P91953"
"56462","C1DHE6"
"56463","Q9V3C5"
"56464","A4XZA6"
"56465","Q9H808"
"56466","Q9LTF5"
"56467","Q14517"
"56468","P81019"
"56469","C3PHK3"
"56470","Q8F4J1"
"56471","A4QLQ5"
"56472","Q6FLP2"
"56473","Q980F0"
"56474","Q68DK2"
"56475","A4TRA8"
"56476","P57848"
"56477","Q58662"
"56478","Q8IZF0"
"56479","Q8IZF0"
"56480","Q8IZF0"
"56481","Q8EBR1"
"56482","Q6BIN3"
"56483","Q0ANP3"
"56484","Q9ULJ7"
"56485","Q9ULJ7"
"56486","Q9ULJ7"
"56487","Q9ULJ7"
"56488","A2ASS6"
"56489","A2ASS6"
"56490","A2ASS6"
"56491","A2ASS6"
"56492","A2ASS6"
"56493","A2ASS6"
"56494","A2ASS6"
"56495","A2ASS6"
"56496","A2ASS6"
"56497","A2ASS6"
"56498","A2ASS6"
"56499","A2ASS6"
"56500","A2ASS6"
"56501","A2ASS6"
"56502","A2ASS6"
"56503","A2ASS6"
"56504","A2ASS6"
"56505","A2ASS6"
"56506","A2ASS6"
"56507","A2ASS6"
"56508","A2ASS6"
"56509","A2ASS6"
"56510","A2ASS6"
"56511","A2ASS6"
"56512","A2ASS6"
"56513","A2ASS6"
"56514","A2ASS6"
"56515","A2ASS6"
"56516","A2ASS6"
"56517","A2ASS6"
"56518","A2ASS6"
"56519","A2ASS6"
"56520","A2ASS6"
"56521","A2ASS6"
"56522","A2ASS6"
"56523","A2ASS6"
"56524","A2ASS6"
"56525","A2ASS6"
"56526","A2ASS6"
"56527","A2ASS6"
"56528","A2ASS6"
"56529","A2ASS6"
"56530","A2ASS6"
"56531","A2ASS6"
"56532","Q8WZ42"
"56533","Q8WZ42"
"56534","Q8WZ42"
"56535","Q8WZ42"
"56536","Q8WZ42"
"56537","Q8WZ42"
"56538","Q8WZ42"
"56539","Q8WZ42"
"56540","Q8WZ42"
"56541","Q8WZ42"
"56542","Q8WZ42"
"56543","Q8WZ42"
"56544","Q8WZ42"
"56545","Q8WZ42"
"56546","Q8WZ42"
"56547","Q8WZ42"
"56548","Q8WZ42"
"56549","Q8WZ42"
"56550","Q8WZ42"
"56551","Q8WZ42"
"56552","Q8WZ42"
"56553","Q8WZ42"
"56554","Q8WZ42"
"56555","Q8WZ42"
"56556","Q8WZ42"
"56557","Q8WZ42"
"56558","Q8WZ42"
"56559","Q8WZ42"
"56560","Q8WZ42"
"56561","Q8WZ42"
"56562","Q8WZ42"
"56563","Q8WZ42"
"56564","Q8WZ42"
"56565","Q8WZ42"
"56566","Q8WZ42"
"56567","Q8WZ42"
"56568","Q8WZ42"
"56569","Q8WZ42"
"56570","Q8WZ42"
"56571","A2ASS6"
"56572","A2ASS6"
"56573","A2ASS6"
"56574","A2ASS6"
"56575","A2ASS6"
"56576","A2ASS6"
"56577","A2ASS6"
"56578","A2ASS6"
"56579","A2ASS6"
"56580","A2ASS6"
"56581","A2ASS6"
"56582","A2ASS6"
"56583","A2ASS6"
"56584","A2ASS6"
"56585","A2ASS6"
"56586","A2ASS6"
"56587","A2ASS6"
"56588","A2ASS6"
"56589","A2ASS6"
"56590","A2ASS6"
"56591","A2ASS6"
"56592","A2ASS6"
"56593","A2ASS6"
"56594","A2ASS6"
"56595","A2ASS6"
"56596","A2ASS6"
"56597","A2ASS6"
"56598","A2ASS6"
"56599","A2ASS6"
"56600","A2ASS6"
"56601","A2ASS6"
"56602","A2ASS6"
"56603","A2ASS6"
"56604","A2ASS6"
"56605","A2ASS6"
"56606","A2ASS6"
"56607","A2ASS6"
"56608","A2ASS6"
"56609","A2ASS6"
"56610","A2ASS6"
"56611","A2ASS6"
"56612","A2ASS6"
"56613","A2ASS6"
"56614","A2ASS6"
"56615","A2ASS6"
"56616","A2ASS6"
"56617","A2ASS6"
"56618","A2ASS6"
"56619","A2ASS6"
"56620","A2ASS6"
"56621","A2ASS6"
"56622","Q16787"
"56623","Q8VCF0"
"56624","B2WC36"
"56625","Q8Q0T0"
"56626","Q9Z2X3"
"56627","Q9FKV0"
"56628","P17153"
"56629","Q9P2D1"
"56630","Q03746"
"56631","P38543"
"56632","Q5FNN2"
"56633","Q9UPP1"
"56634","A1ZAY1"
"56635","P68400"
"56636","Q8VI75"
"56637","Q8CHD8"
"56638","P03587"
"56639","Q83ET0"
"56640","Q2YZB3"
"56641","P47125"
"56642","B9N3F4"
"56643","Q96J01"
"56644","Q11GS0"
"56645","Q5E9C4"
"56646","Q9VE87"
"56647","A5WBV8"
"56648","P32847"
"56649","Q4R550"
"56650","Q5R684"
"56651","A4IGH2"
"56652","Q9CPD1"
"56653","Q43189"
"56654","P32452"
"56655","Q8TDW7"
"56656","Q2TV84"
"56657","Q6PNC0"
"56658","A2SHS6"
"56659","Q3SLR6"
"56660","A1KRI7"
"56661","Q9W1R5"
"56662","Q9XI07"
"56663","Q9ZVI6"
"56664","Q9ZVI6"
"56665","Q9ZVI6"
"56666","B3QZF2"
"56667","Q8GEA9"
"56668","Q7NHU4"
"56669","Q9VW60"
"56670","Q54SA7"
"56671","Q96BQ3"
"56672","Q54SA7"
"56673","D2BX50"
"56674","Q54SA7"
"56675","A7UWE6"
"56676","B4SNY7"
"56677","A7UWE6"
"56678","Q46XB8"
"56679","Q8BLY2"
"56680","Q2RNL4"
"56681","Q2RNL4"
"56682","P13027"
"56683","A8AH10"
"56684","A8W3E2"
"56685","P30625"
"56686","P30625"
"56687","P30625"
"56688","P22152"
"56689","O28758"
"56690","O28758"
"56691","Q3U2P1"
"56692","O35286"
"56693","O35286"
"56694","P27177"
"56695","P27177"
"56696","P27177"
"56697","O35286"
"56698","O35286"
"56699","O35286"
"56700","O35286"
"56701","O35286"
"56702","Q0V147"
"56703","Q9VB11"
"56704","Q9VB11"
"56705","Q4PDF6"
"56706","P75822"
"56707","A7GYY6"
"56708","Q9M1K2"
"56709","B4R136"
"56710","A0LY94"
"56711","Q6PFY1"
"56712","P42565"
"56713","P42565"
"56714","P42565"
"56715","P42565"
"56716","P42565"
"56717","P42565"
"56718","P42565"
"56719","P42565"
"56720","O13936"
"56721","O13936"
"56722","O13936"
"56723","O13936"
"56724","O13936"
"56725","O13936"
"56726","O13936"
"56727","O13936"
"56728","O13936"
"56729","O13936"
"56730","O13936"
"56731","O13936"
"56732","O13936"
"56733","O13936"
"56734","O13936"
"56735","O13936"
"56736","O13936"
"56737","O13936"
"56738","O13936"
"56739","O13936"
"56740","O13936"
"56741","O13936"
"56742","O13936"
"56743","O13936"
"56744","O13936"
"56745","O13936"
"56746","O13936"
"56747","O13936"
"56748","O13936"
"56749","O13936"
"56750","O13936"
"56751","O13936"
"56752","O13936"
"56753","O13936"
"56754","O13936"
"56755","O13936"
"56756","O13936"
"56757","O13936"
"56758","O13936"
"56759","O13936"
"56760","Q9Y3C5"
"56761","Q9Y3C5"
"56762","Q8BH43"
"56763","Q9C0A0"
"56764","Q92399"
"56765","Q92399"
"56766","Q92399"
"56767","A8KB59"
"56768","A8KB59"
"56769","B3QQ34"
"56770","B3QQ34"
"56771","B3QQ34"
"56772","B3QQ34"
"56773","P10927"
"56774","B3QQ34"
"56775","B3QQ34"
"56776","B3QQ34"
"56777","Q8NCM8"
"56778","Q8NCM8"
"56779","Q8NCM8"
"56780","Q8NCM8"
"56781","A4GGE9"
"56782","Q8NCM8"
"56783","O89107"
"56784","Q9JMT7"
"56785","Q9CWM4"
"56786","Q9CWM4"
"56787","Q9CWM4"
"56788","Q9CWM4"
"56789","Q9CWM4"
"56790","Q9CWM4"
"56791","Q9D820"
"56792","Q4FM53"
"56793","Q8AV28"
"56794","Q8BQ86"
"56795","Q8BQ86"
"56796","Q8BQ86"
"56797","Q8BQ86"
"56798","Q8BQ86"
"56799","Q48412"
"56800","Q48412"
"56801","Q8IM46"
"56802","P58535"
"56803","Q8IM46"
"56804","Q1QSB0"
"56805","Q0WPE9"
"56806","Q1QSB0"
"56807","Q1QSB0"
"56808","Q1QSB0"
"56809","Q1QSB0"
"56810","Q10011"
"56811","Q03270"
"56812","Q03270"
"56813","Q6FU19"
"56814","Q9C2I5"
"56815","P21328"
"56816","P0ACV3"
"56817","Q11CM5"
"56818","Q6ZRR7"
"56819","O94569"
"56820","Q5WLX8"
"56821","Q5WLX8"
"56822","Q9WVH4"
"56823","A9KJ19"
"56824","Q9Z176"
"56825","Q507Q9"
"56826","Q8CFD0"
"56827","Q925N0"
"56828","Q26626"
"56829","Q2NEU9"
"56830","Q11QK1"
"56831","Q2NEU9"
"56832","Q2NEU9"
"56833","Q11QK1"
"56834","B2VIE6"
"56835","Q2NEU9"
"56836","Q6BYF0"
"56837","Q2NEU9"
"56838","Q2NEU9"
"56839","Q54PP1"
"56840","Q5UPB8"
"56841","A7MMM5"
"56842","P22311"
"56843","P22311"
"56844","P22311"
"56845","P46989"
"56846","P22311"
"56847","P22311"
"56848","P97313"
"56849","Q87EL7"
"56850","Q9Y6X6"
"56851","Q8R205"
"56852","Q8L7M0"
"56853","Q8L7M0"
"56854","P60550"
"56855","P71089"
"56856","P40040"
"56857","P40040"
"56858","A6TVL0"
"56859","P40040"
"56860","O23364"
"56861","Q6XL69"
"56862","Q02X59"
"56863","C5CW30"
"56864","A2BP36"
"56865","Q87SE5"
"56866","Q8A1R4"
"56867","Q1JPG1"
"56868","Q1JPG1"
"56869","Q1JPG1"
"56870","Q1JPG1"
"56871","Q1JPG1"
"56872","Q1JPG1"
"56873","Q1JPG1"
"56874","Q1JPG1"
"56875","Q1JPG1"
"56876","Q1JPG1"
"56877","Q1JPG1"
"56878","Q1JPG1"
"56879","Q1JPG1"
"56880","Q1JPG1"
"56881","Q1JPG1"
"56882","Q1JPG1"
"56883","Q1JPG1"
"56884","Q1JPG1"
"56885","Q1JPG1"
"56886","Q1JPG1"
"56887","Q1JPG1"
"56888","Q1JPG1"
"56889","Q1JPG1"
"56890","Q1JPG1"
"56891","Q1JPG1"
"56892","Q1JPG1"
"56893","Q1JPG1"
"56894","Q1JPG1"
"56895","Q1JPG1"
"56896","Q1JPG1"
"56897","Q1JPG1"
"56898","Q1JPG1"
"56899","Q1JPG1"
"56900","Q1JPG1"
"56901","Q1JPG1"
"56902","Q1JPG1"
"56903","Q1JPG1"
"56904","Q1JPG1"
"56905","Q1JPG1"
"56906","Q1JPG1"
"56907","Q1JPG1"
"56908","Q1JPG1"
"56909","P49236"
"56910","Q5ZKB8"
"56911","Q5ZKB8"
"56912","Q6A3P9"
"56913","Q9USN1"
"56914","Q9USN1"
"56915","A9KMS8"
"56916","Q9USN1"
"56917","O43699"
"56918","O54827"
"56919","Q9PUN1"
"56920","P25942"
"56921","P15305"
"56922","P15305"
"56923","P15305"
"56924","P15305"
"56925","P15305"
"56926","P15305"
"56927","P15305"
"56928","P15305"
"56929","P15305"
"56930","P15305"
"56931","P15305"
"56932","Q17VT0"
"56933","Q17VT0"
"56934","Q17VT0"
"56935","Q17VT0"
"56936","Q9FIX3"
"56937","Q17VT0"
"56938","Q17VT0"
"56939","Q17VT0"
"56940","W7L9E0"
"56941","W7L9E0"
"56942","Q1RK40"
"56943","A0QJ41"
"56944","Q73VP3"
"56945","Q73VP3"
"56946","Q73VP3"
"56947","Q1RMG8"
"56948","Q2GEB8"
"56949","Q9LTB2"
"56950","P26432"
"56951","Q608N7"
"56952","P26432"
"56953","Q5LRH4"
"56954","Q5LRH4"
"56955","A4FUB7"
"56956","Q4R6I1"
"56957","Q9NXP7"
"56958","A4FUB7"
"56959","A1XIP9"
"56960","A5H2P4"
"56961","A0QQ39"
"56962","A0QQ39"
"56963","A0QQ39"
"56964","A0QQ39"
"56965","Q7VN08"
"56966","P0AB73"
"56967","Q08299"
"56968","Q08299"
"56969","Q51355"
"56970","Q51355"
"56971","Q51355"
"56972","Q5B5P1"
"56973","C0ZAH1"
"56974","P15245"
"56975","Q59437"
"56976","D4AQA7"
"56977","Q59437"
"56978","P93227"
"56979","P93227"
"56980","P38381"
"56981","Q8TEQ0"
"56982","Q07538"
"56983","Q07538"
"56984","Q39034"
"56985","Q39034"
"56986","Q6P616"
"56987","Q5R5V8"
"56988","Q3URU2"
"56989","Q9Y624"
"56990","O34893"
"56991","Q7Z403"
"56992","Q9Y624"
"56993","P33300"
"56994","Q32SG6"
"56995","Q32SG6"
"56996","P59722"
"56997","P02772"
"56998","Q5SV97"
"56999","Q4R8R3"
"57000","P18341"
"57001","A8G6Z5"
"57002","Q9HMC3"
"57003","O22584"
"57004","Q69TN4"
"57005","O22584"
"57006","Q69TN4"
"57007","O22584"
"57008","Q9WTS6"
"57009","Q80UM7"
"57010","P33453"
"57011","Q15YB0"
"57012","Q9QZ04"
"57013","Q5U7N4"
"57014","P22123"
"57015","Q6UDH6"
"57016","P00460"
"57017","P34358"
"57018","Q9ZT66"
"57019","Q39ZX2"
"57020","C3Z724"
"57021","Q1AS30"
"57022","Q07435"
"57023","Q88BX8"
"57024","Q9H0E2"
"57025","Q9H0E2"
"57026","Q08593"
"57027","Q0AXC2"
"57028","P09436"
"57029","Q9Z7J1"
"57030","P29294"
"57031","P29294"
"57032","P29294"
"57033","P29294"
"57034","P29294"
"57035","Q5RCX2"
"57036","Q6HPL2"
"57037","Q6HPL2"
"57038","P0AAE7"
"57039","Q54MH8"
"57040","O08684"
"57041","P46392"
"57042","B8GFS9"
"57043","P53723"
"57044","O88653"
"57045","O88653"
"57046","O88653"
"57047","O88653"
"57048","O88653"
"57049","Q3V4Z0"
"57050","P48067"
"57051","Q9NBX4"
"57052","Q9NBX4"
"57053","Q7NXJ0"
"57054","P37039"
"57055","Q6C882"
"57056","Q6C882"
"57057","Q5UPG5"
"57058","Q5UPG5"
"57059","Q5UPG5"
"57060","Q5UPG5"
"57061","P15095"
"57062","Q2QTC2"
"57063","A8MLM9"
"57064","Q5ZJW8"
"57065","A4QJA4"
"57066","Q07421"
"57067","Q9DEF9"
"57068","Q9DEF9"
"57069","Q9TL08"
"57070","Q3ZZ14"
"57071","Q4UJW3"
"57072","Q9L278"
"57073","Q82VV0"
"57074","Q3YQT7"
"57075","Q8K2A8"
"57076","B8F3L6"
"57077","Q9Z2X3"
"57078","O88444"
"57079","Q3MGJ7"
"57080","Q7XUR3"
"57081","P27015"
"57082","O76217"
"57083","O76217"
"57084","Q5BPS3"
"57085","O60494"
"57086","O60494"
"57087","O60494"
"57088","O60494"
"57089","O60494"
"57090","O60494"
"57091","O60494"
"57092","O60494"
"57093","O60494"
"57094","Q9SCY0"
"57095","Q4U4S6"
"57096","Q6FV05"
"57097","O84035"
"57098","Q3T166"
"57099","A4QWP8"
"57100","A4QWP8"
"57101","Q8IV42"
"57102","Q2UN00"
"57103","P47364"
"57104","P47364"
"57105","P47364"
"57106","P47364"
"57107","P47364"
"57108","P47364"
"57109","Q9P793"
"57110","Q3IG20"
"57111","A7MEA2"
"57112","O28161"
"57113","A1SB02"
"57114","Q36837"
"57115","Q7MY48"
"57116","Q1ACL4"
"57117","P23955"
"57118","Q7SAM0"
"57119","Q5WA76"
"57120","Q6ZQQ6"
"57121","Q6ZQQ6"
"57122","B8MBN3"
"57123","B5VI68"
"57124","B2K2M0"
"57125","Q9BDY9"
"57126","Q94IK2"
"57127","O23627"
"57128","P55406"
"57129","P42567"
"57130","Q32KR8"
"57131","Q6EWG8"
"57132","Q9I8B3"
"57133","Q5R754"
"57134","Q96MB7"
"57135","P83355"
"57136","P83355"
"57137","P83355"
"57138","Q921M4"
"57139","Q921M4"
"57140","A0LZH6"
"57141","Q921M4"
"57142","Q921M4"
"57143","Q7PC69"
"57144","Q44065"
"57145","Q82D55"
"57146","Q82D55"
"57147","Q9SCN0"
"57148","Q64560"
"57149","P29144"
"57150","Q64560"
"57151","P43406"
"57152","Q46LY0"
"57153","Q1QE34"
"57154","P55036"
"57155","Q75C17"
"57156","P25819"
"57157","O69227"
"57158","Q67NC2"
"57159","Q45EK7"
"57160","Q6NRT6"
"57161","O75923"
"57162","Q96MC9"
"57163","O46525"
"57164","P20825"
"57165","Q09575"
"57166","A4YQE4"
"57167","A1AXA0"
"57168","Q2S1G4"
"57169","Q8N960"
"57170","Q555D2"
"57171","Q1RIN5"
"57172","Q756X9"
"57173","Q84I33"
"57174","Q9LNG5"
"57175","Q9NQA5"
"57176","Q8YJT1"
"57177","P31708"
"57178","Q0I7L9"
"57179","Q60AF8"
"57180","Q5BBA8"
"57181","Q9ZMG6"
"57182","Q5N060"
"57183","Q754R5"
"57184","Q3K7D0"
"57185","P11797"
"57186","P36859"
"57187","Q9V5E1"
"57188","B1YGD0"
"57189","P67437"
"57190","P52710"
"57191","P33478"
"57192","Q9FFN9"
"57193","A8EW05"
"57194","Q6AX80"
"57195","Q86T96"
"57196","C4L690"
"57197","B9KMC3"
"57198","Q5BPS3"
"57199","P61667"
"57200","C4L690"
"57201","Q46366"
"57202","Q9PVZ4"
"57203","P22462"
"57204","Q11107"
"57205","Q9LUG7"
"57206","Q573E9"
"57207","P46575"
"57208","Q8IDX6"
"57209","Q8IDX6"
"57210","P0CY10"
"57211","Q084X6"
"57212","E1BMP7"
"57213","B2THN0"
"57214","Q87SQ3"
"57215","Q5HRI3"
"57216","Q9Z2C9"
"57217","Q9Z2C9"
"57218","P0A326"
"57219","Q8RCN8"
"57220","Q8GU87"
"57221","Q1LU81"
"57222","Q5R4N8"
"57223","Q9U6A0"
"57224","P87122"
"57225","Q9JPB5"
"57226","Q1LZA4"
"57227","A4W6T9"
"57228","Q9YIB9"
"57229","Q6ZUT9"
"57230","Q8QZZ7"
"57231","Q8WVV9"
"57232","Q9KF49"
"57233","Q9KF49"
"57234","Q2PC93"
"57235","Q2PC93"
"57236","Q2PC93"
"57237","Q2PC93"
"57238","Q2PC93"
"57239","P95279"
"57240","Q95Q95"
"57241","O95714"
"57242","Q31HH6"
"57243","O83534"
"57244","Q9DAX9"
"57245","Q9GQQ0"
"57246","P11209"
"57247","Q8BHS8"
"57248","Q17LW0"
"57249","Q66WV0"
"57250","Q4FQK7"
"57251","P0C6U2"
"57252","O14207"
"57253","P9WNZ1"
"57254","Q6GPJ4"
"57255","Q3UX83"
"57256","Q5RF82"
"57257","Q46JA8"
"57258","Q8JZL0"
"57259","P17210"
"57260","C4QZZ7"
"57261","P34578"
"57262","P17024"
"57263","F4K0J3"
"57264","Q5AJS6"
"57265","Q32N19"
"57266","P12968"
"57267","Q5EE04"
"57268","Q833Z3"
"57269","C1FM32"
"57270","O34470"
"57271","Q9L4Q8"
"57272","A8MH36"
"57273","Q9UP95"
"57274","B9DP27"
"57275","Q96IK1"
"57276","Q8N392"
"57277","Q9USN5"
"57278","Q8BQT2"
"57279","Q56XS8"
"57280","A2R919"
"57281","Q07994"
"57282","Q9I7U4"
"57283","Q24174"
"57284","Q2HJF3"
"57285","P87109"
"57286","B2S462"
"57287","Q1QMW0"
"57288","Q3TAA7"
"57289","P33332"
"57290","P33332"
"57291","A8K7I4"
"57292","B0CJK8"
"57293","Q5XF20"
"57294","Q9SJZ3"
"57295","Q91684"
"57296","P46058"
"57297","Q23551"
"57298","Q23551"
"57299","Q23551"
"57300","Q23551"
"57301","Q23551"
"57302","Q23551"
"57303","Q23551"
"57304","Q23551"
"57305","Q23551"
"57306","Q23551"
"57307","Q23551"
"57308","Q23551"
"57309","Q23551"
"57310","Q23551"
"57311","Q23551"
"57312","Q23551"
"57313","Q23551"
"57314","Q23551"
"57315","Q23551"
"57316","Q9W5U2"
"57317","Q9W5U2"
"57318","E7FEC4"
"57319","A1AZK7"
"57320","Q07307"
"57321","P51476"
"57322","Q09349"
"57323","P12762"
"57324","Q9NH13"
"57325","Q9NH13"
"57326","A4J6S4"
"57327","P52351"
"57328","Q44598"
"57329","Q96T23"
"57330","Q04656"
"57331","Q6ZQ89"
"57332","Q9XGX8"
"57333","Q9KUZ7"
"57334","A1WYU0"
"57335","Q9H2Y7"
"57336","Q57071"
"57337","A6TK63"
"57338","Q14746"
"57339","Q9C9R3"
"57340","Q9C9R3"
"57341","B2JYI8"
"57342","B2JYI8"
"57343","B2JYI8"
"57344","Q6AYN2"
"57345","Q9LG11"
"57346","Q9LG11"
"57347","Q9LG11"
"57348","Q7Z5V6"
"57349","P55296"
"57350","P55296"
"57351","Q8LAD2"
"57352","O88307"
"57353","B8F632"
"57354","Q8GT75"
"57355","G3Y422"
"57356","Q6D8D1"
"57357","P52002"
"57358","Q5ZIH0"
"57359","P97412"
"57360","Q6ZQ82"
"57361","Q54G14"
"57362","Q54G14"
"57363","Q54G14"
"57364","Q54G14"
"57365","Q54G14"
"57366","Q54G14"
"57367","Q54G14"
"57368","Q54G14"
"57369","Q54G14"
"57370","Q54G14"
"57371","Q54G14"
"57372","Q54G14"
"57373","Q54G14"
"57374","Q54G14"
"57375","Q54G14"
"57376","Q54G14"
"57377","Q54G14"
"57378","Q54G14"
"57379","Q54G14"
"57380","Q54G14"
"57381","Q54G14"
"57382","Q54G14"
"57383","Q54G14"
"57384","Q54G14"
"57385","Q54G14"
"57386","Q54G14"
"57387","Q54G14"
"57388","Q54G14"
"57389","Q54G14"
"57390","Q54G14"
"57391","Q8BYI9"
"57392","P55034"
"57393","P55034"
"57394","Q2NCF2"
"57395","P55034"
"57396","Q5E739"
"57397","B5LMM8"
"57398","Q55EQ3"
"57399","Q55EQ3"
"57400","Q61730"
"57401","Q9ZD77"
"57402","Q835U8"
"57403","Q0C7L4"
"57404","Q8ZWK6"
"57405","Q8ZWK6"
"57406","Q7V3B0"
"57407","Q58556"
"57408","P24157"
"57409","Q6QI44"
"57410","Q6QI44"
"57411","Q1QWG0"
"57412","Q6QI44"
"57413","Q6Z358"
"57414","Q6Z358"
"57415","Q6Z358"
"57416","Q6Z358"
"57417","Q9AFC6"
"57418","A5GAS3"
"57419","C4K4K8"
"57420","P07142"
"57421","P0CR38"
"57422","Q80ZU5"
"57423","A0A1B4XBI3"
"57424","Q9N2V2"
"57425","Q66HW4"
"57426","C0SJS4"
"57427","Q8IID4"
"57428","Q8IID4"
"57429","Q9CQY9"
"57430","Q7P1H8"
"57431","Q09931"
"57432","P22173"
